"","name","image","reviewCount","rating","publishedDate","respondDate","verifiedOrder","title","content","reply","contentLength"
"2652","Customer",NA,3,NA,2017-11-29,2017-11-29,TRUE,"Good rate of interest","Good rate of interest, but an unstable app.  I found I had to uninstall and reinstall the app a couple of times, and even still, its prone to crashing on my iPhone 5S.  Also found a distinct lack of information on how to use the app: Atom may think its instinctive, but I had to call the help centre to get anywhere.","Hi there,Thanks for leaving us this feedback here.We'd be keen to know more about your feedback regarding our app. We'd love if you'd send us an email at customersupport@atombank.co.uk outlining your findings and give us more info regarding the issues you've been having.Thanks, DT.",316
"2653","George",NA,3,NA,2017-11-29,2017-11-29,TRUE,"Why not have a slimline bank with great …","Why not have a slimline bank with great rates via an app.","Hi George,Thank you very much for this positive review.We love hearing when our customers are happy, so thanks for leaving this here :) DT",57
"2654","Rajendra Patel",NA,1,NA,2017-11-29,2017-11-29,TRUE,"Brilliant service","Brilliant service","Hi Rajendra, Thanks so much for this snappy review - we're so pleased you're enjoying Atom so far!Thanks, Rajendra. DT",17
"2655","Theodore","https://user-images.trustpilot.com/5835e97a0000ff000a5a5a63/73x73.png",3,NA,2017-11-29,2017-11-29,TRUE,"Overall quite OK","OK looking App. Security features such as Face ID are working fine (more or less).Not sure about the endless color schemes: very gimmicky.A financial service App needs substance, not glitter.Too bad the back-end is pretty outdated, but the developers have done a good job making it look modern.Overall good experience, but needs to introduce more products quickly if Atom intends to become significant in the landscape.","Hi Theodore,Thank you for this constructive feedback.We're glad you're having an overall enjoyable experience, but we'd be keen to know more about your feedback regarding our app. We'd love if you'd send us an email at customersupport@atombank.co.uk outlining your findings. As always, we love feedback, so everything is welcomed. DT",419
"2656","M Crowther",NA,13,NA,2017-11-29,2017-11-29,TRUE,"Experience has been good so far","Experience has been good so far. Only 4 stars because of the limited experience.","Hi M Crowther,Thank you very much for this kind feedback. I hope you remain impressed with our app and continue to enjoy saving with us. DT",80
"2657","Keith kellaway",NA,4,NA,2017-11-29,2017-11-29,TRUE,"Atom bank check them out they will surprise you","Excellent on line bank with unrivalled customer service and the best rates for savers with the full  £85000 protection.","Hi Keith,Thank you so much for the positive feedback you've left for us here. We're always over the moon when we hear praise like this!Happy saving Keith! DT",119
"2658","Anita Potton",NA,2,NA,2017-11-29,2017-11-29,TRUE,"Excellent","Very easy to set up, user-friendly app, decent interest rate.","Hi Anita, Thanks so much for your kind words about our app - we're chuffed that you've found it easy to bank with us.Once again, thanks for leaving this kind feedback here. DT",61
"2659","Susan Russell",NA,7,NA,2017-11-28,2017-11-29,TRUE,"Good security and highest rate for …","Good security and highest rate for savings, Highly recommended.","Hi Susan,Thanks so much for taking the time to leave this kind review. We appreciate you letting us know you're enjoying the app.Thanks, Susan. DT",63
"2660","R Lawrence",NA,1,NA,2017-11-28,2017-11-29,TRUE,"Just joined Atom","Just joined Atom and it was very quick, easy and painless","Hi R Lawrence,Thank you for leaving this very kind feedback - we appreciate knowing when our customers are happy! DT",57
"2661","Suzanne",NA,2,NA,2017-11-28,2017-11-29,TRUE,"Easy to open account","Easy to open account. Apps really easy. Great interest rates","Hi Suzanne,Thanks for taking the time to leave your review.It's refreshing to learn how easy and straightforward you've been finding the App, and so impressed with your interest rates.Enjoy earning your interest with us Suzanne.Thanks again for such great feedback. PM.",60
"2662","Andrew Jackson",NA,2,NA,2017-11-28,2017-11-29,TRUE,"A pleasant surprise","Atom bank is offering good interest rates at this challenging time and that's what made my mind up to invest in them but I was pleasantly surprised at how efficient and slick there Internet bank was. Really pleased with the service.","Hi Andrew,Thanks for taking the time to leave your review.It's brilliant you are so impressed with the interest rates, but even better you're finding the the Atom experience to be so 'efficient' and 'slick'.I'm so pleased you're so impressed with everything. Thanks again for such great feedback. PM.",232
"2663","MER",NA,1,NA,2017-11-28,2017-11-29,TRUE,"Simple to use","Getting the savings account set up was very easy.","Hi MER,Thanks for taking the time to leave your review.It's refreshing to learn how easy and straightforward you found it to register and apply for an account with us.Enjoy saving with us, and thanks again for such great feedback. PM.",49
"2664","SteveK",NA,18,NA,2017-11-28,2017-11-29,TRUE,"Easy to set up within a few minutes.","Works very well, easy to set up in only a few minutes. Very simple, and does what it says it will. Decent interest rates for the type of product and protection.","Hi Steve,Thanks for taking the time to leave your review.It's great you find the App to be so easy to use, and enjoying it's transparency. Enjoy earning your interest with us Steve, and thanks again for such great feedback. PM.",160
"2665","Stephen John Warran",NA,1,NA,2017-11-28,2017-11-29,TRUE,"Easy to use and fast service","Easy to use and fast service","Hi Stephen,Thanks for taking the time to leave your review.It's great to hear you're finding the App so easy to use, and always a pleasure when customers inform us of the great service they're getting - it's so encouraging.Thanks again for such great feedback. PM.",28
"2666","Miss Delphine Spilsbury",NA,12,NA,2017-11-28,2017-11-29,TRUE,"Quick and easy","Investing money was very quick and efficient. Feel confident.","Hi Delphine,Thanks for taking the time to leave your review.It's brilliant you've found investing your funds so quick and easy, and even better we've earned your confidence too. We'll continue to aim to impress.Thanks again for such great feedback. PM.",61
"2667","Colin Hodgson",NA,13,NA,2017-11-28,2017-11-29,TRUE,"Good rates","Good rates, quick and easy to open an account and pay money in.","Hi Colin,Thanks for taking the time to leave your review.It's great to hear you're impressed with your interest rate, and finding the App so simple and effective.Thanks again for such great feedback, Colin. PM.",63
"2668","Michael Brennan",NA,1,NA,2017-11-28,2017-11-29,TRUE,"Atom in","Easy to set up and monitor. Customer Care speedy and accurate.","Hi Michael,Thanks for taking the time to leave your review.It's refreshing to learn how easy and straightforward you've been finding the App, and it's always nice to know our customers are happy with the service they are getting.We'll continue to aim to impress moving forward, I promise.Thanks again for such great feedback. PM.",62
"2669","Ms. Copland",NA,8,NA,2017-11-28,2017-11-29,TRUE,"Easy to contact & excellent customer …","Easy to contact & excellent customer service.","Hi Ms Copland,,Thanks for taking the time to leave your review.It's great to know you've had such a brilliant experience with our Customer Support team. Admittedly, we have some great guys here - but it's so nice when it's noticed, and pointed out, by our customers.Thanks again for leaving such great feedback. PM.",45
"2670","Sakura",NA,3,NA,2017-11-28,2017-11-29,TRUE,"Great rates and straightforward","Really easy to sign up and get an account, strong security measures in place. Best rates for savings.","Hi Sakura,Thanks for taking the time to leave your review.It's refreshing to learn how easy and straightforward you've been finding the App.Enjoy earning your interest Sakura.Thanks again for such great feedback. PM.",101
"2671","Simon",NA,3,NA,2017-11-28,2017-11-29,TRUE,"A very good banking experience","This bank does what it says on the adverts. Easy to set up an account. Security is good and the face recognition is easy. They keep in touch letting you know when money goes in and they aski if all is well. They are upfront in their terms and conditions and they make it very simple for me to understand (no surprises). I have recommended a friend which is unusual for me","Hi Simon,Thanks for taking the time to leave your review.It's great you find the App so easy to use, and impressed with our communication.We'll always aim to keep things simple, and constantly make improvements too.Thanks again. PM.",371
"2672","The Homestead",NA,3,NA,2017-11-28,2017-11-29,TRUE,"Banking made easy.","The easiest bank to deal with.","Hi there,Thanks for taking the time to leave your review.It's great you're feeling we're the easiest bank to deal with. We're constantly improving things too, so things can only get better. Thanks again. PM.",30
"2673","Simon Bull",NA,3,NA,2017-11-28,2017-11-29,TRUE,"Great service and people","Great service and people. Only request is please can you allow joint accounts.","Hi Simon,Thanks for taking the time to leave your review.It's always nice to hear our customers being happy with the service they've received from our friendly agents.Joint accounts could well be a product of the future - we'll have to see what happens, but I'll gladly pass that feedback on Simon.Thanks again. PM.",78
